epoch,validation_loss_s,validation_loss_T,validation_loss_p,validation_loss_c2
566.0,3.8476014343593556e-06,4.471966029413924e-07,2.429732516966976e-08,3.9829495525600664e-06
567.0,3.847122897316203e-06,4.4709990704733925e-07,2.4294211735331387e-08,3.982566308759462e-06
568.0,3.846651773249537e-06,4.470042646480095e-07,2.4291452932275925e-08,3.98218740392433e-06
569.0,3.84618800390981e-06,4.4690966001561755e-07,2.4289037344114062e-08,3.981812778672824e-06
570.0,3.845731541721853e-06,4.468160771823058e-07,2.428695366872716e-08,3.981442350309575e-06
571.0,3.8452823399076795e-06,4.467235025972085e-07,2.4285190907062235e-08,3.9810760371719054e-06
572.0,3.844840358366226e-06,4.4663192314217576e-07,2.4283738384530568e-08,3.9807137452403355e-06
573.0,3.84440554192535e-06,4.465413260786459e-07,2.4282585624975266e-08,3.980355391544098e-06
574.0,3.8439778540401785e-06,4.4645169987010364e-07,2.4281722642000032e-08,3.980000873064817e-06
575.0,3.843557255296095e-06,4.4636303434949456e-07,2.4281139843883155e-08,3.9796500839352985e-06
576.0,3.84314370236139e-06,4.462753200134469e-07,2.428082808860556e-08,3.9793029243478554e-06
577.0,3.842737154514573e-06,4.461885474707646e-07,2.4280778660173234e-08,3.9789592853870694e-06
578.0,3.842337576293596e-06,4.461027095567627e-07,2.4280983392764018e-08,3.9786190539691614e-06
579.0,3.8419449316816574e-06,4.4601779937575475e-07,2.4281434647893358e-08,3.978282115979056e-06
580.0,3.8415591725151285e-06,4.459338105333914e-07,2.428212516253428e-08,3.97794836835107e-06
581.0,3.8411802651403886e-06,4.4585073763773604e-07,2.428304831594022e-08,3.977617693551447e-06
582.0,3.840808174187969e-06,4.4576857650024524e-07,2.4284197895248886e-08,3.977289974470266e-06
583.0,3.84044285400911e-06,4.456873232153364e-07,2.4285568220813378e-08,3.976965106223562e-06
584.0,3.840084268056304e-06,4.4560697409589134e-07,2.428715397039141e-08,3.976642972385535e-06
585.0,3.839732377062983e-06,4.4552752700457596e-07,2.4288950296143762e-08,3.976323461343036e-06
586.0,3.839387140807605e-06,4.4544897959328735e-07,2.4290952744454233e-08,3.976006463735251e-06
587.0,3.839048513069965e-06,4.4537132996398377e-07,2.4293157066360232e-08,3.975691875623747e-06
588.0,3.83871645619405e-06,4.452945767333904e-07,2.4295559416923235e-08,3.975379586833666e-06
589.0,3.838390927678772e-06,4.4521871913623495e-07,2.4298156114304536e-08,3.975069491855623e-06
590.0,3.838071879770799e-06,4.4514375644240784e-07,2.4300943660406527e-08,3.974761493663735e-06
591.0,3.837759271150228e-06,4.450696874273578e-07,2.4303918642979736e-08,3.97445548764785e-06
592.0,3.837453054643391e-06,4.449965121218691e-07,2.4307077746960245e-08,3.97415137760189e-06
593.0,3.837153189823805e-06,4.4492422990466896e-07,2.4310417661647155e-08,3.973849062214059e-06
594.0,3.836859619108337e-06,4.4485283992232353e-07,2.4313934893344028e-08,3.973548458975041e-06
595.0,3.836572299954159e-06,4.447823416913987e-07,2.431762601059094e-08,3.973249471670466e-06
596.0,3.836291185739067e-06,4.4471273456582175e-07,2.4321487299014002e-08,3.972952009792342e-06
597.0,3.836016223446568e-06,4.446440177983824e-07,2.4325514863850746e-08,3.972655991668314e-06
598.0,3.83574736261859e-06,4.445761896718456e-07,2.432970453368906e-08,3.972361332900286e-06
599.0,3.835484552290664e-06,4.445092493594775e-07,2.433405186250953e-08,3.972067952346492e-06
600.0,3.8352277442836146e-06,4.444431950470403e-07,2.4338552083710046e-08,3.97177576752274e-06
601.0,3.834976878101756e-06,4.4437802422482583e-07,2.4343199940124425e-08,3.971484710135397e-06
602.0,3.8347319012162775e-06,4.4431373476639915e-07,2.434798992896084e-08,3.9711947062655646e-06
603.0,3.834492763422128e-06,4.4425032383735335e-07,2.4352916068032055e-08,3.970905679958082e-06
604.0,3.834259405622039e-06,4.441877884483433e-07,2.435797193731219e-08,3.970617567768328e-06
605.0,3.834031773616752e-06,4.441261246063682e-07,2.4363150688191872e-08,3.970330300850186e-06
606.0,3.83380981018666e-06,4.440653287079602e-07,2.436844506099542e-08,3.970043816694352e-06
607.0,3.833593462582911e-06,4.4400539597343386e-07,2.437384738400916e-08,3.9697580494617594e-06
608.0,3.833382664447403e-06,4.439463215228706e-07,2.4379349420573433e-08,3.969472949598169e-06
609.0,3.8331773596761785e-06,4.438881000831537e-07,2.438494270817054e-08,3.9691884589771706e-06
610.0,3.832977492145213e-06,4.438307258438534e-07,2.4390618338611625e-08,3.968904519618265e-06
611.0,3.832783001982802e-06,4.437741930847667e-07,2.4396366954009317e-08,3.968621082190468e-06
612.0,3.832593825467914e-06,4.4371849459187417e-07,2.4402178943223772e-08,3.968338100938033e-06
613.0,3.83240990374923e-06,4.4366362398660524e-07,2.4408044450211154e-08,3.96805552775566e-06
614.0,3.8322311842402795e-06,4.436095737871742e-07,2.4413953313537995e-08,3.967773310488992e-06
615.0,3.8320575926270395e-06,4.43556336180948e-07,2.441989501776424e-08,3.967491421581391e-06
616.0,3.831889070873916e-06,4.4350390324410144e-07,2.4425859137462844e-08,3.96720981841791e-06
617.0,3.831725563495788e-06,4.4345226665999275e-07,2.4431834952607604e-08,3.966928457079625e-06
618.0,3.831567003736251e-06,4.434014181268966e-07,2.4437811690116252e-08,3.966647309985382e-06
619.0,3.831413328597548e-06,4.4335134822375077e-07,2.4443778547157597e-08,3.966366345853403e-06
620.0,3.831264474467997e-06,4.43302048350805e-07,2.4449724850514314e-08,3.966085536080582e-06
621.0,3.831120387223318e-06,4.432535089756959e-07,2.4455639900283075e-08,3.965804845980838e-06
622.0,3.830980994045178e-06,4.4320572045075186e-07,2.4461513062860725e-08,3.965524262731768e-06
623.0,3.830846232729739e-06,4.431586732189484e-07,2.4467334075878453e-08,3.965243763462655e-06
624.0,3.830716046698002e-06,4.431123573182033e-07,2.4473092827835944e-08,3.964963322077173e-06
625.0,3.830590369010157e-06,4.430667630370607e-07,2.4478779396398978e-08,3.964682927627696e-06
626.0,3.830469135247863e-06,4.4302187999852007e-07,2.4484384218138148e-08,3.964402566815788e-06
627.0,3.830352282167846e-06,4.429776984281246e-07,2.4489898243528008e-08,3.964122228208518e-06
628.0,3.8302397545386395e-06,4.429342079799899e-07,2.4495312680050896e-08,3.963841895022279e-06
629.0,3.830131479345704e-06,4.4289139846406617e-07,2.4500619109241614e-08,3.9635615712939595e-06
630.0,3.830027396888992e-06,4.4284925978898206e-07,2.45058098120098e-08,3.963281249017589e-06
631.0,3.8299274477831985e-06,4.428077816448238e-07,2.451087747503707e-08,3.963000922725757e-06
632.0,3.829831567829103e-06,4.427669543362142e-07,2.4515815202582994e-08,3.9627205951156865e-06
633.0,3.829739692479513e-06,4.427267674910783e-07,2.4520616747415968e-08,3.962440270168189e-06
634.0,3.829651759922408e-06,4.4268721150187454e-07,2.4525276517395453e-08,3.96215995212669e-06
635.0,3.8295677146655605e-06,4.4264827650700804e-07,2.4529789416416217e-08,3.96187964110678e-06
636.0,3.829487487145804e-06,4.4260995289690127e-07,2.453415080535897e-08,3.961599354045532e-06
637.0,3.829411016253421e-06,4.425722312576158e-07,2.4538356905090033e-08,3.961319100880708e-06
638.0,3.829338246363818e-06,4.425351021370718e-07,2.454240441358274e-08,3.961038887775611e-06
639.0,3.829269115411027e-06,4.4249855688578227e-07,2.454629053185519e-08,3.9607587310171335e-06
640.0,3.829203557222405e-06,4.4246258619324704e-07,2.4550013098480354e-08,3.960478651932168e-06
641.0,3.829141516224846e-06,4.4242718179880063e-07,2.455357066119034e-08,3.960198662768661e-06
642.0,3.829082935675904e-06,4.4239233522288484e-07,2.4556962177130065e-08,3.959918779414016e-06
643.0,3.829027748738329e-06,4.42358038268532e-07,2.4560187086638788e-08,3.959639030037178e-06
644.0,3.8289758979085456e-06,4.4232428324258323e-07,2.4563245541148675e-08,3.959359433883999e-06
645.0,3.828927327755233e-06,4.422910624124362e-07,2.4566138127958125e-08,3.959080010231802e-06
646.0,3.828881978459867e-06,4.422583688081196e-07,2.456886577758777e-08,3.958800785220088e-06
647.0,3.828839788077544e-06,4.4222619513894323e-07,2.4571429958810125e-08,3.958521787239932e-06
648.0,3.828800702347094e-06,4.421945349215733e-07,2.4573832650254414e-08,3.958243038974685e-06
649.0,3.828764665570493e-06,4.421633817429683e-07,2.457607612279204e-08,3.9579645658427065e-06
650.0,3.828731615857468e-06,4.4213272951620205e-07,2.4578162895537507e-08,3.957686400688534e-06
651.0,3.828701496132108e-06,4.421025725269242e-07,2.4580096047887524e-08,3.957408572175193e-06
652.0,3.828674255601715e-06,4.4207290515133127e-07,2.4581878869252622e-08,3.957131103465078e-06
653.0,3.828649835077664e-06,4.420437224005595e-07,2.4583514819454525e-08,3.956854028776169e-06
654.0,3.8286281755133675e-06,4.4201501923319534e-07,2.4585007627444474e-08,3.956577381335088e-06
655.0,3.828609225155082e-06,4.419867911752993e-07,2.458636140863774e-08,3.9563011882323015e-06
656.0,3.8285929322218365e-06,4.4195903391234433e-07,2.45875802775483e-08,3.9560254776611675e-06
657.0,3.828579236149208e-06,4.4193174329188846e-07,2.458866843141329e-08,3.955750287745319e-06
658.0,3.8285680834911584e-06,4.419049156354931e-07,2.4589630413317444e-08,3.955475648994569e-06
659.0,3.8285594262723135e-06,4.418785472289569e-07,2.459047078605482e-08,3.955201587380677e-06
660.0,3.828553206676119e-06,4.4185263488793334e-07,2.4591194072693424e-08,3.954928140130352e-06
661.0,3.828549370673234e-06,4.418271753813986e-07,2.459180494631228e-08,3.954655339670184e-06
662.0,3.828547867538835e-06,4.4180216592555917e-07,2.4592308140695083e-08,3.95438321634274e-06
663.0,3.82854864854133e-06,4.4177760372048704e-07,2.459270835948719e-08,3.9541117991426515e-06
664.0,3.828551657205882e-06,4.4175348621218015e-07,2.459301024016326e-08,3.953841124788378e-06
665.0,3.8285568431313345e-06,4.4172981102053407e-07,2.4593218508878383e-08,3.9535712235031884e-06
666.0,3.828564158547257e-06,4.4170657572591906e-07,2.4593337849993138e-08,3.953302124231333e-06
667.0,3.828573553797875e-06,4.416837781111101e-07,2.4593372739139727e-08,3.9530338575769256e-06
668.0,3.8285849743258646e-06,4.4166141611784986e-07,2.4593327750382996e-08,3.952766459119798e-06
669.0,3.828598374605019e-06,4.416394877934994e-07,2.459320735550449e-08,3.952499955177755e-06
670.0,3.8286137080809546e-06,4.4161799113864095e-07,2.45930159169562e-08,3.95223437418307e-06
671.0,3.828630921872462e-06,4.4159692407775095e-07,2.4592757667092622e-08,3.9519697505178465e-06
672.0,3.8286499710373476e-06,4.4157628486433876e-07,2.459243680297636e-08,3.951706109358066e-06
673.0,3.828670810926766e-06,4.415560712490077e-07,2.4592057455934183e-08,3.951443477849186e-06
674.0,3.828693393197717e-06,4.4153628132877545e-07,2.45916235004854e-08,3.9511818857326104e-06
675.0,3.828717669962524e-06,4.4151691307025664e-07,2.4591138821892787e-08,3.95092136228865e-06
676.0,3.828743598019857e-06,4.414979644525183e-07,2.4590607163554755e-08,3.950661931816771e-06
677.0,3.828771135341663e-06,4.414794332541717e-07,2.459003216872309e-08,3.950403618245288e-06
678.0,3.828800234405436e-06,4.414613171284424e-07,2.458941723834265e-08,3.950146450179008e-06
679.0,3.8288308505372285e-06,4.414436137464874e-07,2.4588765826004782e-08,3.949890453523278e-06
680.0,3.828862947314885e-06,4.414263205460077e-07,2.458808120927869e-08,3.9496356456192606e-06
681.0,3.828896480706681e-06,4.4140943489307426e-07,2.4587366428740293e-08,3.949382051853858e-06
682.0,3.828931405794034e-06,4.413929539538979e-07,2.4586624532289857e-08,3.9491296981496775e-06
683.0,3.828967684299892e-06,4.413768748525371e-07,2.4585858403623283e-08,3.948878603259706e-06
684.0,3.829005279563422e-06,4.413611944433839e-07,2.4585070841917792e-08,3.948628784980736e-06
685.0,3.829044149072715e-06,4.4134590944721307e-07,2.4584264438581555e-08,3.948380266000512e-06
686.0,3.8290842523095435e-06,4.413310164582008e-07,2.4583441743882864e-08,3.948133067385079e-06
687.0,3.829125557681939e-06,4.41316511742347e-07,2.4582605228794378e-08,3.947887200684329e-06
688.0,3.829168025309216e-06,4.4130239151742893e-07,2.4581757098313215e-08,3.947642686340391e-06
689.0,3.829211617509663e-06,4.412886518225762e-07,2.4580899582045153e-08,3.947399541725223e-06
690.0,3.829256299891404e-06,4.412752884446906e-07,2.4580034774361474e-08,3.947157780696291e-06
691.0,3.829302041095219e-06,4.4126229702760924e-07,2.457916466158518e-08,3.94691741474096e-06
692.0,3.829348803975759e-06,4.4124967300365854e-07,2.4578291070868097e-08,3.946678460053203e-06
693.0,3.8293965534137966e-06,4.4123741169164007e-07,2.457741577971428e-08,3.9464409311417005e-06
694.0,3.8294452623609845e-06,4.412255081149894e-07,2.4576540515871256e-08,3.946204833898063e-06
695.0,3.829494897910345e-06,4.41213957225703e-07,2.4575666770146665e-08,3.945970180406632e-06
696.0,3.829545426210602e-06,4.412027538936601e-07,2.4574796059529374e-08,3.945736983030789e-06
697.0,3.829596818799773e-06,4.4119189265061917e-07,2.4573929783589914e-08,3.945505248820932e-06
698.0,3.829649049034332e-06,4.411813680370663e-07,2.4573069256607443e-08,3.945274983140128e-06
699.0,3.8297020860056574e-06,4.411711744340947e-07,2.457221565979576e-08,3.945046194712069e-06
700.0,3.829755899867535e-06,4.411613059500201e-07,2.4571370154268573e-08,3.944818891817988e-06
701.0,3.829810468399961e-06,4.4115175674460127e-07,2.4570533838878176e-08,3.944593074332905e-06
702.0,3.829865764384548e-06,4.4114252086839054e-07,2.4569707635015902e-08,3.94436874735048e-06
703.0,3.829921759047723e-06,4.4113359226134e-07,2.4568892492695304e-08,3.944145917404993e-06
704.0,3.829978430118749e-06,4.411249647797505e-07,2.4568089269834376e-08,3.9439245838704445e-06
705.0,3.830035754254692e-06,4.4111663213731805e-07,2.4567298761040296e-08,3.943704748258849e-06
706.0,3.830093707118304e-06,4.411085881607426e-07,2.4566521657863988e-08,3.943486411539591e-06
707.0,3.830152263422992e-06,4.4110082649678057e-07,2.456575863568061e-08,3.9432695765126995e-06
708.0,3.8302114065852916e-06,4.4109334074026824e-07,2.4565010353021904e-08,3.943054236707886e-06
709.0,3.830271114046463e-06,4.410861246459624e-07,2.4564277316532963e-08,3.9428403916364735e-06
710.0,3.8303313615888795e-06,4.4107917192918634e-07,2.456356005714268e-08,3.942628042516787e-06
711.0,3.830392131829875e-06,4.4107247616229257e-07,2.4562859058404597e-08,3.9424171833679646e-06
712.0,3.830453406725002e-06,4.410660311105373e-07,2.456217474843119e-08,3.942207809424313e-06
713.0,3.830515165049008e-06,4.41059830516263e-07,2.456150750322662e-08,3.941999918300161e-06
714.0,3.83057738755338e-06,4.4105386809019953e-07,2.4560857673991787e-08,3.941793506139743e-06
715.0,3.830640060690586e-06,4.4104813774292975e-07,2.456022562233043e-08,3.941588563005174e-06
716.0,3.830703166929937e-06,4.410426334405178e-07,2.4559611595157676e-08,3.941385083104478e-06
717.0,3.830766685643877e-06,4.4103734925317095e-07,2.455901588316134e-08,3.941183063702042e-06
718.0,3.830830605080606e-06,4.41032279150174e-07,2.455843873707279e-08,3.940982493157941e-06
719.0,3.830894908310135e-06,4.410274173713112e-07,2.4557880376981515e-08,3.940783365425501e-06
720.0,3.8309595806239945e-06,4.4102275835946687e-07,2.4557340997961363e-08,3.940585671321602e-06
721.0,3.831024605049978e-06,4.4101829649751436e-07,2.4556820774127007e-08,3.940389404924271e-06
722.0,3.831089970780796e-06,4.410140263378555e-07,2.4556319922852842e-08,3.940194553697818e-06
723.0,3.831155663905951e-06,4.410099426533804e-07,2.4555838567377495e-08,3.940001108391007e-06
724.0,3.831221667965306e-06,4.4100604037068823e-07,2.4555376883510896e-08,3.939809062192416e-06
725.0,3.831287971850242e-06,4.410023143732391e-07,2.4554935016224843e-08,3.939618403463333e-06
726.0,3.831354563351358e-06,4.409987598700267e-07,2.455451307849853e-08,3.939429121550119e-06
727.0,3.831421430595664e-06,4.409953722875656e-07,2.4554111230614055e-08,3.939241205056195e-06
728.0,3.831488558459805e-06,4.4099214699590966e-07,2.4553729566979025e-08,3.939054646653545e-06
729.0,3.8315559383151605e-06,4.409890796643852e-07,2.455336827405051e-08,3.9388694325718495e-06
730.0,3.831623557551484e-06,4.409861661554765e-07,2.4553027422961618e-08,3.938685552713626e-06
731.0,3.831691403716472e-06,4.4098340251060144e-07,2.4552707187025087e-08,3.938502997126755e-06
732.0,3.831759466375652e-06,4.409807847710391e-07,2.455240765500693e-08,3.938321754325186e-06
733.0,3.8318277351264966e-06,4.4097830927340797e-07,2.4552128978736007e-08,3.938141812708613e-06
734.0,3.831896199108669e-06,4.4097597263391186e-07,2.455187130098832e-08,3.937963161095947e-06
735.0,3.83196484433661e-06,4.4097377141134374e-07,2.4551634721002302e-08,3.937785791934628e-06
736.0,3.832033664067551e-06,4.4097170241608756e-07,2.4551419415124098e-08,3.93760969075536e-06
737.0,3.832102647070183e-06,4.409697627043657e-07,2.455122550418024e-08,3.937434847202938e-06
738.0,3.832171780981005e-06,4.4096794951362615e-07,2.4551053156843377e-08,3.937261252603037e-06
739.0,3.832241055768019e-06,4.409662599718045e-07,2.455090249666216e-08,3.937088896420267e-06
740.0,3.8323104620254616e-06,4.409646916495752e-07,2.4550773686200945e-08,3.9369177673932e-06
741.0,3.832379990143633e-06,4.4096324218191277e-07,2.4550666886572298e-08,3.936747854617598e-06
742.0,3.832449625806239e-06,4.4096190930330475e-07,2.4550582233111794e-08,3.936579152294981e-06
743.0,3.832519362342605e-06,4.409606908808908e-07,2.4550519914183623e-08,3.9364116474329055e-06
744.0,3.832589188425421e-06,4.4095958500224885e-07,2.455048006712227e-08,3.936245331539154e-06
745.0,3.832659091880024e-06,4.409585899610977e-07,2.4550462867942984e-08,3.9360801972878425e-06
746.0,3.83272906229961e-06,4.409577038375558e-07,2.455046846188917e-08,3.935916236290918e-06
747.0,3.8327990903455884e-06,4.409569251851751e-07,2.455049701355199e-08,3.935753439003884e-06
748.0,3.832869165187441e-06,4.409562525926935e-07,2.4550548692345766e-08,3.935591797470543e-06
749.0,3.832939273477657e-06,4.409556846221849e-07,2.455062361735541e-08,3.935431306861165e-06
750.0,3.8330094061943695e-06,4.409552200272395e-07,2.455072197400517e-08,3.935271958412732e-06
751.0,3.833079552822966e-06,4.409548577015439e-07,2.4550843877173227e-08,3.93511374469073e-06
752.0,3.833149699255331e-06,4.4095459666116336e-07,2.4550989483114105e-08,3.9349566622952276e-06
753.0,3.833219835722779e-06,4.4095443575598006e-07,2.4551158892303516e-08,3.934800704202093e-06
754.0,3.833289950743115e-06,4.4095437421631615e-07,2.4551352240966384e-08,3.934645864950201e-06
755.0,3.833360033183521e-06,4.409544113055136e-07,2.4551569631014706e-08,3.934492138837737e-06
756.0,3.8334300688067496e-06,4.409545461106316e-07,2.4551811128927622e-08,3.93433952416991e-06
757.0,3.833500047118544e-06,4.409547780302485e-07,2.4552076846637927e-08,3.9341880155711185e-06
758.0,3.833569957212771e-06,4.4095510645379137e-07,2.4552366815522105e-08,3.934037608059141e-06
759.0,3.833639783692928e-06,4.40955530867977e-07,2.4552681098911408e-08,3.933888301698698e-06
760.0,3.833709515514386e-06,4.4095605055673476e-07,2.4553019690838746e-08,3.933740092769837e-06
761.0,3.833779140749431e-06,4.409566651827851e-07,2.4553382620008607e-08,3.933592978254206e-06
762.0,3.833848646578072e-06,4.409573743385864e-07,2.455376985707694e-08,3.933446956394308e-06
763.0,3.83391801867306e-06,4.409581774690078e-07,2.455418134045685e-08,3.933302027515824e-06
764.0,3.8339872445869455e-06,4.4095907423164273e-07,2.4554617020430578e-08,3.933158190373325e-06
765.0,3.83405631257775e-06,4.409600642643783e-07,2.4555076785140013e-08,3.933015442809553e-06
766.0,3.834125206947707e-06,4.4096114728521725e-07,2.4555560519908942e-08,3.9328737872889254e-06
767.0,3.834193915139177e-06,4.409623227655444e-07,2.455606803498655e-08,3.93273322358345e-06
768.0,3.834262424629166e-06,4.4096359054065906e-07,2.4556599176097224e-08,3.932593751273355e-06
769.0,3.834330722325688e-06,4.4096495028848937e-07,2.4557153699239676e-08,3.932455370924684e-06
770.0,3.834398791794104e-06,4.4096640155391204e-07,2.4557731348766214e-08,3.932318086936363e-06
771.0,3.834466621179443e-06,4.409679440441013e-07,2.455833183892549e-08,3.932181899306184e-06
772.0,3.834534198011344e-06,4.40969577467734e-07,2.455895483741615e-08,3.932046808576202e-06
773.0,3.8346015054413435e-06,4.409713015461927e-07,2.4559599975753885e-08,3.93191282021923e-06
774.0,3.834668530940356e-06,4.4097311576800454e-07,2.4560266823797872e-08,3.931779935772804e-06
775.0,3.834735261576612e-06,4.4097501984417326e-07,2.456095497280751e-08,3.931648157163042e-06
776.0,3.834801683421299e-06,4.4097701349587896e-07,2.4561663923267815e-08,3.931517487406235e-06
777.0,3.834867780784238e-06,4.4097909611799886e-07,2.4562393130848923e-08,3.931387931963519e-06
778.0,3.834933541145058e-06,4.409812673641232e-07,2.4563142034175187e-08,3.931259493135373e-06
779.0,3.834998951976542e-06,4.4098352680506035e-07,2.4563910034128104e-08,3.931132173209412e-06
780.0,3.8350639974491634e-06,4.4098587401158036e-07,2.456469645693316e-08,3.93100597826804e-06
781.0,3.8351286640024e-06,4.40988308382162e-07,2.4565500598446223e-08,3.930880912335698e-06
782.0,3.835192939766652e-06,4.409908294190186e-07,2.4566321751763095e-08,3.930756977831798e-06
783.0,3.835256810860885e-06,4.40993436663188e-07,2.456715912504394e-08,3.930634179243668e-06
784.0,3.835320262620737e-06,4.4099612934983486e-07,2.4568011860578965e-08,3.930512522357264e-06
785.0,3.83538328266529e-06,4.409989069115851e-07,2.4568879120288616e-08,3.930392010775097e-06
786.0,3.835445859616035e-06,4.410017687087814e-07,2.456976000391482e-08,3.930272646952093e-06
787.0,3.835507978091224e-06,4.410047141352342e-07,2.4570653540929812e-08,3.930154437734681e-06
788.0,3.835569625888173e-06,4.410077423167328e-07,2.457155873687047e-08,3.930037387132254e-06
789.0,3.835630792002342e-06,4.410108524991353e-07,2.457247458193176e-08,3.929921497894544e-06
790.0,3.835691463945458e-06,4.410140440608765e-07,2.457340001238662e-08,3.929806774143112e-06
791.0,3.835751627870241e-06,4.410173159074031e-07,2.45743338789824e-08,3.92969322218704e-06
792.0,3.83581127314027e-06,4.4102066729602457e-07,2.457527507892265e-08,3.929580844753569e-06
793.0,3.835870390173191e-06,4.4102409728929653e-07,2.457622244126912e-08,3.92946964359866e-06
794.0,3.835928965086177e-06,4.4102760500425186e-07,2.4577174739237597e-08,3.92935962510957e-06
795.0,3.83598698777691e-06,4.41031189315832e-07,2.4578130713607343e-08,3.929250792085031e-06
796.0,3.836044447747124e-06,4.410348492173165e-07,2.457908912843809e-08,3.929143147698823e-06
797.0,3.83610133500362e-06,4.410385837922376e-07,2.4580048678477336e-08,3.9290366945115235e-06
798.0,3.836157638544577e-06,4.4104239172202526e-07,2.458100799661041e-08,3.928931436694732e-06
799.0,3.83621334904335e-06,4.4104627190734097e-07,2.4581965769135883e-08,3.92882737665577e-06
800.0,3.8362684589145065e-06,4.410502232093258e-07,2.4582920628455612e-08,3.928724514858618e-06
801.0,3.836322957264265e-06,4.41054244462929e-07,2.4583871164616706e-08,3.928622855404291e-06
802.0,3.836376835788562e-06,4.410583342648255e-07,2.4584815946221146e-08,3.928522400098531e-06
803.0,3.836430086766469e-06,4.4106249133042474e-07,2.458575358361161e-08,3.928423150025242e-06
804.0,3.836482702318333e-06,4.4106671444121333e-07,2.4586682622620576e-08,3.92832510635189e-06
805.0,3.836534674253919e-06,4.4107100208708203e-07,2.4587601588525007e-08,3.928228270987149e-06
806.0,3.836585996230461e-06,4.410753528717407e-07,2.4588509048702944e-08,3.928132644019932e-06
807.0,3.836636662323503e-06,4.4107976538068966e-07,2.4589403537404446e-08,3.928038224905037e-06
808.0,3.836686665191762e-06,4.4108423818729317e-07,2.4590283569518115e-08,3.927945014799216e-06
809.0,3.836735998792432e-06,4.410887696428612e-07,2.459114766634627e-08,3.9278530137957636e-06
810.0,3.836784658576122e-06,4.410933582482276e-07,2.4591994381174465e-08,3.927762220331683e-06
811.0,3.836832639393615e-06,4.4109800248036324e-07,2.459282224397646e-08,3.927672633476031e-06
812.0,3.836879935895033e-06,4.411027005963754e-07,2.4593629761955002e-08,3.9275842528357805e-06
813.0,3.8369265448176386e-06,4.4110745098957205e-07,2.459441552045575e-08,3.927497075880183e-06
814.0,3.836972463299063e-06,4.4111225202475816e-07,2.459517808252265e-08,3.927411099546604e-06
815.0,3.8370176866010316e-06,4.411171019960845e-07,2.4595916009454043e-08,3.9273263229542504e-06
816.0,3.837062211893471e-06,4.411219990881409e-07,2.459662788421406e-08,3.927242743432572e-06
817.0,3.837106036889822e-06,4.41126941555401e-07,2.4597312337425208e-08,3.927160357679306e-06
818.0,3.837149160608367e-06,4.4113192768121617e-07,2.4597968005306988e-08,3.927079161091559e-06
819.0,3.837191580275937e-06,4.411369555359283e-07,2.45985935121564e-08,3.926999151160344e-06
820.0,3.837233294922227e-06,4.411420233183622e-07,2.459918756637211e-08,3.926920323569965e-06
821.0,3.837274305585202e-06,4.411471291831209e-07,2.4599748892394004e-08,3.926842671885045e-06
822.0,3.837314609905794e-06,4.411522712597045e-07,2.46002762137851e-08,3.926766193292425e-06
823.0,3.837354207971276e-06,4.411574475762077e-07,2.4600768295529996e-08,3.926690882685824e-06
824.0,3.8373931009735965e-06,4.4116265621704305e-07,2.460122397240481e-08,3.926616733776121e-06
825.0,3.83743128967545e-06,4.411678953312964e-07,2.4601642091579213e-08,3.926543740682805e-06
826.0,3.8374687755784464e-06,4.411731628301228e-07,2.460202149225028e-08,3.926471897138283e-06
827.0,3.8375055596649645e-06,4.411784567833758e-07,2.460236115496765e-08,3.926401197323629e-06
828.0,3.837541645504692e-06,4.4118377524965573e-07,2.4602660044524134e-08,3.9263316327548906e-06
829.0,3.837577034030337e-06,4.411891162021083e-07,2.4602917158033344e-08,3.926263197862941e-06
830.0,3.837611728071022e-06,4.4119447758800316e-07,2.4603131540902793e-08,3.926195885225094e-06
831.0,3.837645731514168e-06,4.411998573921094e-07,2.4603302327633445e-08,3.926129686382903e-06
832.0,3.8376790473026555e-06,4.412052536658543e-07,2.4603428666559955e-08,3.92606459378642e-06
833.0,3.837711679577786e-06,4.412106643072617e-07,2.4603509728531803e-08,3.92600059893097e-06
834.0,3.837743631337389e-06,4.4121608726348286e-07,2.460354481028699e-08,3.925937694549178e-06
835.0,3.8377749093295384e-06,4.412215205635588e-07,2.4603533216360087e-08,3.925875869443107e-06
836.0,3.83780551643195e-06,4.412269621345362e-07,2.4603474290893886e-08,3.925815116576094e-06
837.0,3.837835457726619e-06,4.4123240987475394e-07,2.460336743476832e-08,3.925755426805796e-06
838.0,3.837864739185504e-06,4.4123786179044275e-07,2.4603212140792708e-08,3.925696790034552e-06
839.0,3.837893366629091e-06,4.412433159091608e-07,2.460300792887545e-08,3.925639196309412e-06
840.0,3.8379213450144054e-06,4.412487701311001e-07,2.4602754345024855e-08,3.925582636826218e-06
841.0,3.837948680540298e-06,4.412542224092205e-07,2.4602451060712475e-08,3.925527101584284e-06
842.0,3.837975380673001e-06,4.412596708166284e-07,2.4602097762498714e-08,3.925472579146635e-06
843.0,3.838001451303578e-06,4.4126511332825564e-07,2.4601694187343904e-08,3.925419059922104e-06
844.0,3.83802689854281e-06,4.4127054786659264e-07,2.4601240123157e-08,3.925366534236097e-06
845.0,3.838051730251398e-06,4.4127597251618896e-07,2.460073545704222e-08,3.925314990553331e-06
846.0,3.838075953687149e-06,4.4128138536087e-07,2.4600180098417542e-08,3.9252644179765726e-06
847.0,3.8380995758938014e-06,4.412867844052422e-07,2.4599573993601174e-08,3.925214806005509e-06
